Model Category,Display Name,Asset tag,Fixed Asset Number,Location Name,PO number,Supplier,Status,Substate,Purchase date,Receipt date,Warranty end date,Retired date,Scheduled retirement,Management
Computer Laptop,HP ELITEBOOK 640 G9,BD10-W2W37ZH,60010003218,BD HO Dhaka/BD REMOTE,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-W51JFXT,60010003269,BD HO Dhaka/BD REMOTE,4558665859,"",In use,"",2024-01-22 00:00:00,2024-07-16 00:00:00,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-W9O6286,60010003276,BD HO Dhaka/6004679 LEVEL-6,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,LENOVO ThinkPad X13 Yoga Gen 4,BD10-WE1968V,60010003352,BD HO Dhaka/5004679 LEVEL-5,4558961898,"",In use,"",2024-05-29 00:00:00,2024-12-26 00:00:00,2027-05-11 00:00:00,,,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-WI1P942,60010003197,BD HO Dhaka/BD REMOTE,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-WK44GZU,60010003635,BD HO Dhaka/6004679 LEVEL-6,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,2030-08-04 00:00:00,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-WK9ET5O,60010003309,BD HO Dhaka/6004679 LEVEL-6,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-WP1Z9W6,60010003669,BD HO Dhaka/6004679 LEVEL-6,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-WSY4QX7,60010003259,BD HO Dhaka/6004679 LEVEL-6,4558665859,"",In use,"",2024-01-22 00:00:00,2024-11-07 00:00:00,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-WX89GGU,60010003633,BD HO Dhaka/6004679 LEVEL-6,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,2030-08-04 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-X6KX19T,60010003634,BD HO Dhaka/6004679 LEVEL-6,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,2030-08-04 00:00:00,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-XDGZ6F9,60010003300,BD PL Sreepur/BD PL SREEPUR B1 F00 HUMAN RESOURCES,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-XJ93DK4,60010003653,BD HO Dhaka/5004679 LEVEL-5,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,2030-08-04 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-XU8C8QL,60010003715,BD HO Dhaka/6004679 LEVEL-6,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-XYW2Z13,60010003725,BD HO Dhaka/5004679 LEVEL-5,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-Y30XKJ2,60010003212,BD HO Dhaka/BD REMOTE,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-Y4ILKY7,60010003235,BD HO Dhaka/5004679 LEVEL-5,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-Y7ERO5P,60010003718,BD HO Dhaka/6004679 LEVEL-6,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,2030-08-04 00:00:00,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-YQXHH51,60010003644,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-YRK9HW1,60010003252,BD HO Dhaka/6004679 LEVEL-6,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-YY4LVY3,60010003667,BD PL Sreepur/BD PL SREEPUR B1 F00 FACTORY ADMIN BLOCK,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,2030-08-04 00:00:00,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-Z1L27T1,60010003292,BD HO Dhaka/6004679 LEVEL-6,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-Z1V10F8,60010003689,BD HO Dhaka/6004679 LEVEL-6,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,2030-08-04 00:00:00,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-ZAU2A21,60010003261,BD HO Dhaka/5004679 LEVEL-5,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Laptop,HP EliteBook 840 G11,BD10-ZCUL2K6,60010003645,BD HO Dhaka/6004679 LEVEL-6,4560537110,"",In use,"",2025-04-07 00:00:00,,2029-04-07 00:00:00,,2030-08-04 00:00:00,9 - MANAGED
Computer Laptop,HP ELITEBOOK 640 G9,BD10-ZOC03ON,60010003199,BD HO Dhaka/BD REMOTE,4558665859,"",In use,"",2024-01-22 00:00:00,,2027-01-21 00:00:00,,,9 - MANAGED
Computer Peripheral Barcode Scanner,MOTOROLA MC92N0,BD10-00BB91D,60010002087,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4549847785,"",In stock,pending_disposal,2017-12-31 00:00:00,2017-12-31 00:00:00,,,2022-12-31 00:00:00,0 - UNMANAGED
Computer Peripheral Barcode Scanner,Zebra Technologies MC9300,BD10-03G5211,60010002668,BD HO Dhaka/6004679 LEVEL-6,4554227281,"",In stock,available,2020-10-18 00:00:00,2020-10-18 00:00:00,2023-10-22 00:00:00,,2024-10-17 00:00:00,9 - MANAGED
Computer Peripheral Barcode Scanner,Zebra Technologies MC9300,BD10-03G5312,60010002669,BD HO Dhaka/6004679 LEVEL-6,4554227281,"",In stock,defective,2020-10-18 00:00:00,2020-10-18 00:00:00,2023-10-22 00:00:00,,2025-10-17 00:00:00,0 - UNMANAGED
Computer Peripheral Barcode Scanner,SYMBOL MC92N0,BD10-5J0DTRR,60010002707,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,"","",In stock,pending_disposal,2021-05-31 00:00:00,,,,,0 - UNMANAGED
Computer Peripheral Barcode Scanner,SYMBOL MC92N0,BD10-DY8H907,60010002709,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,31-05-2021,"",In stock,pending_repair,2021-05-31 00:00:00,,2024-04-24 00:00:00,,,0 - UNMANAGED
Computer Peripheral Barcode Scanner,SYMBOL MC92N0,BD10-XT5C9UL,60010002710,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,"","",In stock,pending_disposal,2021-05-31 00:00:00,,,,,0 - UNMANAGED
Computer Peripheral Barcode Scanner,MOTOROLA MC92N0,BD10-00BB61A,60010002084,BD PL Sreepur/BD PL SREEPUR B1 F00 WAREHOUSE,4549847785,"",In use,"",2017-12-31 00:00:00,2017-12-31 00:00:00,2021-03-01 00:00:00,,2022-12-31 00:00:00,0 - UNMANAGED
Computer Peripheral Barcode Scanner,MOTOROLA MC92N0,BD10-00BB81C,60010002086,BD PL Sreepur/BD PL SREEPUR B1 F00 WAREHOUSE,4549847785,"",In use,"",2017-12-31 00:00:00,2017-12-31 00:00:00,2021-03-01 00:00:00,,2022-12-31 00:00:00,0 - UNMANAGED
Computer Peripheral Barcode Scanner,MOTOROLA MC9290,BD10-015MM30,60010002356,BD PL Sreepur/BD PL SREEPUR B1 F00 WAREHOUSE,4551173069,"",In use,"",2019-02-18 00:00:00,,2022-02-19 00:00:00,,2022-08-08 00:00:00,0 - UNMANAGED
Computer Peripheral Barcode Scanner,SYMBOL LS2208,BD10-0CS5732,60010000679,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE PACKING LAB,18464,"",In use,"",2010-06-22 00:00:00,2010-06-22 00:00:00,2013-08-14 00:00:00,,2015-06-21 00:00:00,9 - MANAGED
Computer Peripheral Barcode Scanner,Zebra Technologies MC930B,BD10-0L3AGWR,60010003580,BD DC Gazipur,4560653403,"",In use,shared,2024-12-24 00:00:00,,2026-02-02 00:00:00,,2027-12-24 00:00:00,9 - MANAGED
Computer Peripheral Barcode Scanner,SYMBOL LS2208,BD10-0QLFE58,60010001429,BD PL Sreepur/BD PL SREEPUR B1 F00 WAREHOUSE,4540585239,"",In use,"",2014-11-13 00:00:00,2014-11-13 00:00:00,2017-11-30 00:00:00,,2019-11-13 00:00:00,9 - MANAGED
Computer Peripheral Barcode Scanner,SYMBOL LS2208,BD10-0QLFF59,60010001430,BD HO Dhaka/6004679 LEVEL-6,4540585239,"",In use,"",2014-11-13 00:00:00,2014-11-13 00:00:00,2017-11-30 00:00:00,,2019-11-13 00:00:00,9 - MANAGED
Computer Peripheral Barcode Scanner,SYMBOL MC92N0,BD10-3Q898M5,60010002708,BD PL Sreepur/BD PL SREEPUR B1 F00 IF BULK WAREHOUSE OFFICE,"","",In use,"",2021-05-31 00:00:00,,2024-04-24 00:00:00,,,9 - MANAGED
Computer Peripheral Barcode Scanner,DATALOGIC POWERSCAN PM9100,BD10-7XBN2BJ,60010002694,BD PL Sreepur/BD PL SREEPUR B1 F00 CAPITAL PROJECTS,"","",In use,non_nestle,2020-11-30 00:00:00,,2024-12-27 00:00:00,,,0 - UNMANAGED
Computer Peripheral Barcode Scanner,Zebra Technologies MC930B,BD10-B5PIEA4,60010003581,BD DC Gazipur,4560653403,"",In use,shared,2024-12-24 00:00:00,,2026-02-02 00:00:00,,2027-12-24 00:00:00,9 - MANAGED
Computer Peripheral Barcode Scanner,Zebra Technologies MC9300,BD10-CPNDK36,60010003194,BD PL Sreepur/BD PL SREEPUR B1 F00 WAREHOUSE,4558873958,"",In use,"",2023-12-28 00:00:00,,2025-02-20 00:00:00,,,9 - MANAGED
Computer Peripheral Barcode Scanner,DATALOGIC POWERSCAN PM9100,BD10-EYF0I3E,60010002696,BD PL Sreepur/BD PL SREEPUR B1 F00 CAPITAL PROJECTS,"","",In use,non_nestle,2020-11-30 00:00:00,,2024-12-27 00:00:00,,,0 - UNMANAGED
Computer Peripheral Barcode Scanner,DATALOGIC POWERSCAN PM9100,BD10-IGR8C8O,60010002695,BD PL Sreepur/BD PL SREEPUR B1 F00 CAPITAL PROJECTS Level-3,"","",In use,non_nestle,2020-11-30 00:00:00,,2024-12-27 00:00:00,,,0 - UNMANAGED
Computer Peripheral Barcode Scanner,Zebra Technologies MC9300,BD10-M4B2D1L,60010003195,BD PL Sreepur/BD PL SREEPUR B1 F00 WAREHOUSE,4558873958,"",In use,"",2023-12-28 00:00:00,,2025-02-20 00:00:00,,,9 - MANAGED
Computer Peripheral Barcode Scanner,Zebra Technologies MC9300,BD10-P4K5FYG,60010003192,BD DC Gazipur/BD DC GAZIPUR B1 F00 SUPPLY CHAIN,4558873958,"",In use,"",2023-12-28 00:00:00,,2025-02-20 00:00:00,,,9 - MANAGED
Computer Peripheral Barcode Scanner,Zebra Technologies MC930B,BD10-XJTM16V,60010003582,BD PL Sreepur/BD PL SREEPUR B1 F00 WAREHOUSE,4560653403,"",In use,"",2024-12-24 00:00:00,2025-05-05 00:00:00,2026-02-02 00:00:00,,2027-12-24 00:00:00,9 - MANAGED
Computer Peripheral Barcode Scanner,Zebra Technologies MC9300,BD10-YOY1O13,60010003193,BD DC Gazipur,4558873958,"",In use,shared,2023-12-28 00:00:00,,2025-02-20 00:00:00,,,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038GT36,Consumable-Dongel/Modem,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4554053501,"",In stock,pending_disposal,2020-07-22 00:00:00,2024-11-17 00:00:00,,,2025-07-22 00:00:00,0 - UNMANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038GV38,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4554053501,"",In stock,pending_disposal,2020-07-22 00:00:00,2024-11-27 00:00:00,,,2025-07-22 00:00:00,0 - UNMANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038GX3A,Consumable-Dongel/Modem,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4554053501,"",In stock,pending_disposal,2020-07-22 00:00:00,2024-11-12 00:00:00,,,2025-07-22 00:00:00,0 - UNMANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038H71A,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4554053501,"",In stock,pending_disposal,2020-07-22 00:00:00,2025-04-16 00:00:00,,,2025-07-22 00:00:00,0 - UNMANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03BZZ59,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4554303699,"",In stock,pending_disposal,2020-09-28 00:00:00,2024-10-01 00:00:00,,,2021-09-28 00:00:00,0 - UNMANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03C070D,Consumable-Dongel/Modem,BD PL Sreepur/BD PL SREEPUR B1 F00 Canteen Area,4554303699,"",In stock,pending_disposal,2020-09-28 00:00:00,2024-10-08 00:00:00,,,2021-09-28 00:00:00,0 - UNMANAGED
Computer Peripheral Modem,Robi Axiata PLC. WIFI Router_ZTL S90 Plus,BD10-S1XFL58,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4561508218,"",In stock,available,2025-05-04 00:00:00,,2026-05-04 00:00:00,,2030-05-04 00:00:00,0 - UNMANAGED
Computer Peripheral Modem,Robi Axiata PLC. WIFI Router_ZTL S90 Plus,BD10-T7AH7SQ,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4561508218,"",In stock,available,2025-05-04 00:00:00,,2026-05-04 00:00:00,,2030-05-04 00:00:00,0 - UNMANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-XMW4XZ0,Consumable-Dongel/Modem,BD PL Sreepur/BD PL SREEPUR B1 F00 FACTORY ADMIN BLOCK,4560741867,"",In stock,available,2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,0 - UNMANAGED
Computer Peripheral Modem,HUAWEI ROUTER E589 LTE,BD10-038BD21,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4553608714,"",In use,"",2020-03-22 00:00:00,2020-03-22 00:00:00,,,2025-03-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI ROUTER E589 LTE,BD10-038BF23,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4553608714,"",In use,"",2020-03-22 00:00:00,2020-03-22 00:00:00,,,2025-03-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038GA23,Consumable-Dongel/Modem,BD HO Dhaka/5004679 LEVEL-5,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038GC25,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038GE27,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038GG29,Consumable-Dongel/Modem,BD PL Sreepur/BD PL SREEPUR B1 F00 FINACE AND CONTROL,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038GK2D,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038GS35,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038H215,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038H417,Consumable-Dongel/Modem,BD HO Dhaka/5004679 LEVEL-5,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038H518,Consumable-Dongel/Modem,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038H81B,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038H91C,Consumable-Dongel/Modem,BD PL Sreepur/BD PL SREEPUR B1 F00 SUPPLY CHAIN,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-038HF29,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4554053501,"",In use,"",2020-07-22 00:00:00,2020-07-22 00:00:00,,,2025-07-22 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03BZP4F,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03BZS52,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03BZV55,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03BZX57,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03C060C,Consumable-Dongel/Modem,BD PL Sreepur/BD PL SREEPUR B1 F00 QUALITY ASSURANCE,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03C0B18,Consumable-Dongel/Modem,BD HO Dhaka/5004679 LEVEL-5,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03C0C19,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03C0K21,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03C0M23,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5576-320,BD10-03C0P26,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4554303699,"",In use,"",2020-09-28 00:00:00,2020-09-28 00:00:00,,,2021-09-28 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-05RL8UO,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-0Q6LFHR,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4560097172,"",In use,"",2024-06-25 00:00:00,,2025-06-24 00:00:00,,,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-0X9UJGQ,Consumable-Dongel/Modem,BD PL Sreepur/BD PL SREEPUR B1 F00 MANUFACTURING DIRECTOR ROOM,4560097172,"",In use,"",2024-06-25 00:00:00,,2025-06-24 00:00:00,,,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-0XV5ONO,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-17GZN7R,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-1Z1M8ZU,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-23N2WAL,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-28TWZBR,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560097172,"",In use,"",2024-06-25 00:00:00,,2025-06-24 00:00:00,,,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-2QJJ9N8,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4560097172,"",In use,"",2024-06-25 00:00:00,,2025-06-24 00:00:00,,,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-2RSRTP9,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-2Z55L02,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-37MAWCU,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-3ETKEX3,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560097172,"",In use,"",2024-06-25 00:00:00,,2025-06-24 00:00:00,,,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-3S9UA2D,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4560097172,"",In use,"",2024-06-25 00:00:00,,2025-06-24 00:00:00,,,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-4GLC0FM,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-4TCK16C,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-50Z9P4Y,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-5UOCB7W,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-650TXY0,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-67MDUB9,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560097172,"",In use,"",2024-06-25 00:00:00,,2025-06-24 00:00:00,,,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-6PQEN9U,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-75RK6SH,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,4560741867,"",In use,"",2024-11-21 00:00:00,,2025-11-21 00:00:00,,2027-11-21 00:00:00,9 - MANAGED
Computer Peripheral Modem,Robi xtra pr50 pocket router,BD10-7933DSM,Consumable-Dongel/Modem,BD HO Dhaka/6004679 LEVEL-6,4560097172,"",In use,"",2024-06-25 00:00:00,,2025-06-24 00:00:00,,,9 - MANAGED
Computer Peripheral Modem,HUAWEI E5330,BD10-79WTXDC,Consumable-Dongel/Modem,BD HO Dhaka/BD REMOTE,"","",In use,"",2021-10-25 00:00:00,,,,,9 - MANAGED
